hour_of_day,day,row,col,demand
6,25,4,0,0
6,25,4,2,0
6,25,4,5,78
6,25,4,6,132
6,25,5,2,0
6,25,5,4,54
6,25,5,5,149
6,25,5,6,34
6,25,6,2,0
6,25,6,4,0
6,25,6,7,10
6,25,7,0,0
6,25,7,1,0
6,25,7,2,0
6,25,7,3,0
6,25,7,4,10
6,25,7,6,34
6,25,7,7,0
7,25,0,1,10
7,25,0,2,54
7,25,0,3,176
7,25,0,5,98
7,25,0,6,54
7,25,0,7,88
7,25,1,0,0
7,25,1,1,0
7,25,1,6,71
7,25,2,2,159
7,25,2,3,115
7,25,2,6,193
7,25,2,7,247
7,25,3,1,10
7,25,3,4,660
7,25,3,7,166
7,25,4,0,0
7,25,4,1,10
7,25,4,2,0
7,25,4,3,34
7,25,4,4,122
7,25,4,5,122
7,25,4,6,88
7,25,5,0,0
7,25,5,1,0
7,25,5,3,0
7,25,5,5,254
7,25,5,6,10
7,25,6,0,0
7,25,6,1,0
7,25,6,2,0
7,25,6,3,27
7,25,6,5,44
7,25,6,7,10
7,25,7,0,0
7,25,7,1,0
7,25,7,3,0
7,25,7,4,17
7,25,7,7,10
8,25,0,1,27
8,25,0,2,61
8,25,0,3,149
8,25,0,5,166
8,25,0,6,105
8,25,1,1,0
8,25,1,2,98
8,25,1,3,186
8,25,1,4,88
8,25,1,7,230
8,25,2,0,10
8,25,2,2,78
8,25,2,4,98
8,25,2,5,166
8,25,2,6,274
8,25,2,7,88
8,25,3,2,34
8,25,3,4,298
8,25,3,5,122
8,25,3,6,159
8,25,3,7,115
8,25,4,5,88
8,25,4,6,115
8,25,5,1,0
8,25,5,2,0
8,25,5,3,17
8,25,5,4,17
8,25,5,5,54
8,25,6,1,0
8,25,6,2,0
8,25,6,3,0
8,25,6,4,0
8,25,6,7,27
8,25,7,0,0
8,25,7,7,0
9,25,0,2,88
9,25,0,3,210
9,25,0,5,98
9,25,0,6,88
9,25,0,7,247
9,25,1,0,27
9,25,1,1,34
9,25,1,2,98
9,25,1,3,203
9,25,1,4,105
9,25,1,5,193
9,25,1,6,166
9,25,2,0,142
9,25,2,3,203
9,25,2,5,210
9,25,3,1,0
9,25,3,2,27
9,25,3,4,186
9,25,3,6,247
9,25,3,7,230
9,25,4,5,132
9,25,4,6,88
9,25,5,0,0
9,25,5,1,17
9,25,5,2,0
9,25,5,3,0
9,25,5,4,54
9,25,5,5,71
9,25,5,6,71
9,25,5,7,88
9,25,6,0,0
9,25,6,1,0
9,25,6,3,17
9,25,6,4,0
9,25,6,5,44
9,25,6,7,54
9,25,7,0,0
9,25,7,2,0
9,25,7,3,10
9,25,7,6,44
10,25,0,3,159
10,25,0,4,78
10,25,1,1,0
10,25,1,2,88
10,25,1,3,186
10,25,1,4,78
10,25,1,6,132
10,25,2,0,0
10,25,2,2,105
10,25,2,5,122
10,25,2,6,210
10,25,3,0,0
10,25,3,3,193
10,25,3,7,88
10,25,4,0,17
10,25,4,1,34
10,25,4,2,0
10,25,4,5,105
10,25,4,7,122
10,25,5,1,34
10,25,5,2,0
10,25,5,3,17
10,25,5,4,17
10,25,5,5,159
10,25,6,1,0
10,25,6,2,17
10,25,6,3,0
10,25,6,4,44
10,25,6,6,10
10,25,7,1,0
10,25,7,2,0
10,25,7,5,17
10,25,7,6,17
10,25,7,7,17
11,25,0,0,34
11,25,0,2,115
11,25,0,4,71
11,25,0,5,149
11,25,0,6,237
11,25,0,7,210
11,25,1,0,0
11,25,1,1,0
11,25,1,3,220
11,25,1,5,142
11,25,1,6,186
11,25,1,7,186
11,25,2,0,0
11,25,2,1,0
11,25,2,2,44
11,25,2,3,159
11,25,2,4,105
11,25,2,7,193
11,25,3,1,27
11,25,3,4,98
11,25,3,5,298
11,25,3,6,298
11,25,3,7,159
11,25,4,1,27
11,25,4,2,0
11,25,4,4,71
11,25,4,6,230
11,25,4,7,291
11,25,5,0,0
11,25,5,1,0
11,25,5,7,105
11,25,6,1,0
11,25,6,4,54
11,25,6,5,88
11,25,7,2,0
11,25,7,3,0
11,25,7,4,0
11,25,7,7,0
12,25,0,2,34
12,25,0,3,203
12,25,0,4,88
12,25,1,0,0
12,25,1,2,122
12,25,1,3,210
12,25,1,4,34
12,25,1,6,230
12,25,1,7,78
12,25,2,0,0
12,25,2,3,115
12,25,2,6,457
12,25,3,0,0
12,25,3,1,17
12,25,3,3,105
12,25,3,4,122
12,25,3,5,264
12,25,4,1,27
12,25,4,3,44
12,25,4,7,54
12,25,5,1,10
12,25,5,2,0
12,25,5,3,0
12,25,5,6,230
12,25,6,0,0
12,25,6,1,0
12,25,6,2,0
12,25,6,3,10
12,25,6,4,17
12,25,6,6,44
12,25,7,1,0
12,25,7,2,0
12,25,7,5,0
12,25,7,6,0
13,25,0,1,27
13,25,0,3,122
13,25,1,0,0
13,25,1,2,61
13,25,1,3,115
13,25,1,4,71
13,25,1,5,132
13,25,1,6,203
13,25,2,1,10
13,25,2,2,44
13,25,2,3,149
13,25,2,4,78
13,25,2,5,193
13,25,3,4,115
13,25,3,6,335
13,25,3,7,105
13,25,4,0,0
13,25,4,1,34
13,25,4,3,78
13,25,4,4,98
13,25,4,6,731
13,25,5,3,0
13,25,5,4,88
13,25,5,5,159
13,25,6,0,0
13,25,6,2,0
13,25,6,3,10
13,25,6,4,27
13,25,6,5,78
13,25,7,1,0
13,25,7,3,10
13,25,7,5,10
13,25,7,6,17
13,25,7,7,10
14,25,0,0,61
14,25,0,1,10
14,25,0,2,61
14,25,0,5,203
14,25,0,6,149
14,25,0,7,274
14,25,1,0,0
14,25,1,3,149
14,25,1,4,34
14,25,1,5,166
14,25,1,7,176
14,25,2,2,54
14,25,2,3,105
14,25,2,4,61
14,25,2,7,132
14,25,3,1,10
14,25,3,2,34
14,25,3,3,142
14,25,3,4,105
14,25,3,5,396
14,25,3,6,281
14,25,3,7,149
14,25,4,0,0
14,25,4,3,98
14,25,4,4,132
14,25,4,5,159
14,25,4,7,132
14,25,5,1,0
14,25,5,2,10
14,25,5,4,98
14,25,5,6,1365
14,25,6,1,0
14,25,6,3,10
14,25,6,4,17
14,25,6,5,54
14,25,6,6,71
14,25,6,7,78
14,25,7,3,17
14,25,7,4,17
14,25,7,6,17
14,25,7,7,10
15,25,0,0,27
15,25,0,4,98
15,25,0,7,203
15,25,1,0,0
15,25,1,1,44
15,25,1,2,98
15,25,1,5,186
15,25,1,7,203
15,25,2,0,0
15,25,2,1,34
15,25,2,2,88
15,25,2,7,159
15,25,3,3,54
15,25,3,6,247
15,25,3,7,115
15,25,4,0,27
15,25,4,1,0
15,25,5,0,10
15,25,5,1,10
15,25,5,2,10
15,25,5,3,17
15,25,6,5,115
15,25,6,6,17
15,25,6,7,17
15,25,7,2,0
15,25,7,3,0
15,25,7,5,10
15,25,7,6,27
16,25,0,0,17
16,25,0,2,142
16,25,0,3,210
16,25,0,4,115
16,25,0,6,220
16,25,1,0,10
16,25,1,5,159
16,25,1,6,149
16,25,1,7,149
16,25,2,3,149
16,25,2,5,193
16,25,2,6,318
16,25,2,7,159
16,25,3,0,0
16,25,3,2,71
16,25,3,5,264
16,25,3,6,281
16,25,3,7,88
16,25,4,1,17
16,25,4,2,0
16,25,4,4,203
16,25,4,5,203
16,25,4,6,210
16,25,5,1,0
16,25,5,3,61
16,25,5,4,44
16,25,5,5,105
16,25,5,7,115
16,25,6,3,10
16,25,6,4,0
16,25,6,5,17
16,25,6,6,17
16,25,6,7,71
16,25,7,0,0
16,25,7,1,0
16,25,7,2,0
16,25,7,6,34
17,25,0,0,0
17,25,0,3,185
17,25,0,4,128
17,25,0,5,128
17,25,0,6,185
17,25,0,7,128
17,25,1,1,11
17,25,1,3,231
17,25,1,4,203
17,25,1,7,128
17,25,2,0,11
17,25,2,2,64
17,25,2,3,156
17,25,2,5,167
17,25,2,6,306
17,25,2,7,149
17,25,3,0,0
17,25,3,1,0
17,25,3,3,121
17,25,3,4,149
17,25,3,5,185
17,25,3,6,267
17,25,3,7,196
17,25,4,1,28
17,25,4,2,0
17,25,4,4,295
17,25,4,5,260
17,25,5,1,18
17,25,5,2,11
17,25,5,3,36
17,25,5,4,103
17,25,5,5,82
17,25,5,6,156
17,25,6,3,0
17,25,6,4,46
17,25,6,5,46
17,25,6,6,46
17,25,6,7,92
17,25,7,0,0
17,25,7,1,0
17,25,7,6,64
17,25,7,7,64
18,25,0,3,103
18,25,0,4,110
18,25,0,5,167
18,25,0,6,149
18,25,0,7,196
18,25,1,1,11
18,25,1,2,110
18,25,1,3,167
18,25,1,4,110
18,25,2,2,110
18,25,2,7,220
18,25,3,2,28
18,25,3,4,82
18,25,3,5,370
18,25,3,7,295
18,25,4,1,11
18,25,4,4,139
18,25,4,5,185
18,25,5,1,0
18,25,5,2,11
18,25,5,3,11
18,25,5,4,28
18,25,6,1,28
18,25,6,2,28
18,25,6,3,0
18,25,6,7,110
18,25,7,1,0
18,25,7,2,0
18,25,7,3,0
18,25,7,5,18
18,25,7,7,18
19,25,0,0,0
19,25,0,1,11
19,25,0,2,64
19,25,0,4,92
19,25,0,5,64
19,25,1,2,75
19,25,1,6,196
19,25,2,1,0
19,25,2,2,36
19,25,2,5,139
19,25,2,6,260
19,25,2,7,139
19,25,3,0,0
19,25,3,1,0
19,25,3,2,18
19,25,3,3,82
19,25,3,4,121
19,25,3,5,295
19,25,3,6,139
19,25,4,1,18
19,25,4,2,28
19,25,4,7,185
19,25,5,3,18
19,25,5,4,103
19,25,5,7,57
19,25,6,1,0
19,25,6,4,36
19,25,6,5,110
19,25,6,6,0
19,25,6,7,36
19,25,7,0,0
19,25,7,1,0
19,25,7,4,28
19,25,7,5,28
19,25,7,6,18
19,25,7,7,0
20,25,0,1,11
20,25,0,2,46
20,25,0,3,121
20,25,0,4,75
20,25,0,5,46
20,25,0,6,121
20,25,0,7,128
20,25,1,1,0
20,25,1,5,92
20,25,1,6,64
20,25,2,0,0
20,25,2,1,0
20,25,2,2,92
20,25,2,3,121
20,25,2,4,64
20,25,2,5,196
20,25,2,6,149
20,25,2,7,121
20,25,3,1,0
20,25,3,2,75
20,25,3,5,167
20,25,3,6,139
20,25,4,3,75
20,25,4,4,46
20,25,4,5,128
20,25,5,0,11
20,25,5,1,0
20,25,5,4,64
20,25,5,5,75
20,25,5,6,28
20,25,5,7,36
20,25,6,0,0
20,25,6,1,11
20,25,6,3,11
20,25,6,4,36
20,25,6,5,11
20,25,6,7,0
20,25,7,0,0
20,25,7,3,11
20,25,7,6,36
20,25,7,7,18
21,25,0,0,18
21,25,0,2,18
21,25,0,3,103
21,25,0,4,57
21,25,0,5,75
21,25,0,7,103
21,25,1,0,11
21,25,1,1,0
21,25,1,2,82
21,25,1,4,110
21,25,1,5,110
21,25,1,6,82
21,25,1,7,57
21,25,2,1,28
21,25,2,2,103
21,25,2,3,128
21,25,2,6,103
21,25,2,7,128
21,25,3,1,28
21,25,3,5,324
21,25,4,7,64
21,25,5,2,0
21,25,5,3,0
21,25,5,4,18
21,25,5,5,82
21,25,5,6,28
21,25,5,7,75
21,25,6,1,0
21,25,6,2,0
21,25,6,4,0
21,25,6,7,46
21,25,7,1,0
21,25,7,2,0
21,25,7,3,0
21,25,7,4,36
21,25,7,5,18
21,25,7,7,28
22,25,0,0,11
22,25,0,1,0
22,25,0,4,82
22,25,0,5,28
22,25,1,0,11
22,25,1,2,46
22,25,1,3,121
22,25,1,4,64
22,25,1,5,103
22,25,1,7,92
22,25,2,3,103
22,25,2,7,92
22,25,3,0,0
22,25,3,1,0
22,25,3,3,36
22,25,3,4,167
22,25,3,5,75
22,25,3,6,92
22,25,4,0,0
22,25,4,2,11
22,25,4,3,75
22,25,4,6,57
22,25,5,0,0
22,25,5,2,0
22,25,5,4,0
22,25,5,5,18
22,25,5,6,28
22,25,5,7,46
22,25,6,0,0
22,25,6,1,0
22,25,6,3,0
22,25,6,4,11
22,25,6,5,28
22,25,6,7,75
22,25,7,2,0
22,25,7,5,11
22,25,7,6,28
22,25,7,7,0
23,25,0,0,11
23,25,0,1,0
23,25,0,3,57
23,25,0,4,11
23,25,0,5,75
23,25,0,7,46
23,25,1,1,11
23,25,1,2,57
23,25,1,4,28
23,25,1,7,36
23,25,2,1,0
23,25,2,2,11
23,25,2,4,57
23,25,3,1,18
23,25,3,3,11
23,25,3,6,139
23,25,4,2,0
23,25,4,3,103
23,25,4,5,46
23,25,4,6,18
23,25,4,7,46
23,25,5,1,0
23,25,5,4,57
23,25,5,5,28
23,25,6,5,11
23,25,6,7,0
23,25,7,0,0
23,25,7,4,0
23,25,7,5,0
23,25,7,6,0
23,25,7,7,36
0,26,0,0,0
0,26,0,3,0
0,26,0,4,11
0,26,0,6,46
0,26,0,7,28
0,26,1,0,0
0,26,1,2,64
0,26,1,4,18
0,26,1,6,11
0,26,2,4,28
0,26,2,6,11
0,26,2,7,18
0,26,3,2,0
0,26,3,4,0
0,26,3,6,57
0,26,3,7,18
0,26,4,6,0
0,26,4,7,18
0,26,5,1,0
0,26,5,4,11
0,26,5,6,0
0,26,5,7,11
0,26,6,0,0
0,26,6,2,0
0,26,6,3,0
0,26,6,4,36
0,26,6,5,18
0,26,6,6,11
0,26,7,0,0
0,26,7,1,0
0,26,7,3,0
0,26,7,4,0
0,26,7,5,0
1,26,0,0,0
1,26,0,1,0
1,26,0,2,0
1,26,0,4,18
1,26,0,5,11
1,26,0,6,57
1,26,1,0,0
1,26,1,1,0
1,26,1,5,18
1,26,1,6,11
1,26,1,7,0
1,26,2,1,0
1,26,2,2,18
1,26,2,3,28
1,26,2,4,0
1,26,2,5,11
1,26,2,7,0
1,26,3,0,0
1,26,3,2,0
1,26,3,7,0
1,26,4,0,0
1,26,4,2,0
1,26,4,3,64
1,26,4,6,0
1,26,5,1,0
1,26,5,3,11
1,26,5,4,0
1,26,5,5,0
1,26,6,0,0
1,26,6,2,0
1,26,6,6,0
1,26,6,7,11
1,26,7,1,0
1,26,7,2,0
1,26,7,5,0
2,26,0,1,0
2,26,0,2,11
2,26,0,5,18
2,26,1,1,0
2,26,1,2,0
2,26,1,3,0
2,26,1,4,11
2,26,1,5,0
2,26,2,1,0
2,26,2,2,11
2,26,2,5,0
2,26,3,0,0
2,26,3,5,0
2,26,3,6,11
2,26,4,0,0
2,26,4,1,0
2,26,4,2,0
2,26,4,4,11
2,26,4,5,0
2,26,5,0,0
2,26,5,2,0
2,26,5,3,0
2,26,5,4,0
2,26,6,0,0
2,26,6,3,0
2,26,6,4,0
2,26,6,5,0
2,26,6,7,0
2,26,7,0,0
2,26,7,2,0
2,26,7,4,0
2,26,7,7,0
3,26,0,0,0
3,26,0,5,0
3,26,0,7,0
3,26,1,0,0
3,26,1,3,11
3,26,1,6,18
3,26,2,1,0
3,26,2,2,11
3,26,2,3,18
3,26,2,4,11
3,26,2,5,11
3,26,2,6,18
3,26,2,7,0
3,26,3,2,0
3,26,3,4,0
3,26,3,7,0
3,26,4,1,0
3,26,4,2,0
3,26,4,4,11
3,26,4,6,0
3,26,5,2,0
3,26,5,3,0
3,26,5,4,18
3,26,5,6,0
3,26,5,7,0
3,26,6,1,0
3,26,6,2,0
3,26,6,4,0
3,26,6,6,0
3,26,7,1,0
3,26,7,3,0
3,26,7,4,0
3,26,7,5,0
3,26,7,7,0
4,26,0,1,0
4,26,0,3,18
4,26,0,4,11
4,26,0,5,0
4,26,0,6,18
4,26,1,0,11
4,26,1,2,0
4,26,1,3,0
4,26,1,4,11
4,26,1,5,11
4,26,2,0,0
4,26,2,3,11
4,26,2,4,11
4,26,2,5,36
4,26,2,6,28
4,26,2,7,46
4,26,3,0,0
4,26,3,2,0
4,26,3,3,0
4,26,3,5,0
4,26,4,0,0
4,26,4,1,0
4,26,4,3,0
4,26,4,4,36
4,26,4,6,0
4,26,4,7,0
4,26,5,0,0
4,26,5,1,0
4,26,5,3,0
4,26,5,4,0
4,26,5,5,0
4,26,5,6,0
4,26,5,7,0
4,26,6,1,0
4,26,6,2,0
4,26,6,5,11
4,26,6,7,0
4,26,7,1,0
4,26,7,2,0
4,26,7,3,0
4,26,7,7,0
5,26,0,0,0
5,26,0,1,11
5,26,0,2,0
5,26,0,3,46
5,26,0,4,0
5,26,0,5,11
5,26,0,6,18
5,26,0,7,11
5,26,1,0,0
5,26,1,3,28
5,26,1,5,18
5,26,1,6,46
5,26,1,7,18
5,26,2,2,18
5,26,2,3,28
5,26,2,4,11
5,26,2,7,0
5,26,3,1,0
5,26,3,7,11
5,26,4,1,0
5,26,4,2,0
5,26,4,7,0
5,26,5,0,0
5,26,5,1,0
5,26,5,2,0
5,26,5,4,0
5,26,5,5,18
5,26,5,6,0
5,26,5,7,28
5,26,6,0,0
5,26,6,1,0
5,26,6,2,0
5,26,6,3,0
5,26,6,4,0
5,26,6,6,0
5,26,6,7,18
5,26,7,1,0
5,26,7,2,0
5,26,7,4,0
5,26,7,5,11
5,26,7,6,28
6,26,0,0,0
6,26,0,2,36
6,26,0,4,11
6,26,0,6,0
6,26,0,7,36
6,26,1,0,0
6,26,1,1,0
6,26,1,2,46
6,26,1,3,46
6,26,1,4,18
6,26,1,5,46
6,26,1,7,57
6,26,2,2,11
6,26,2,7,18
6,26,3,0,0
6,26,3,1,0
6,26,3,2,0
6,26,3,3,0
6,26,3,5,36
6,26,3,7,18
6,26,4,3,11
6,26,5,0,0
6,26,5,1,0
6,26,5,3,0
6,26,5,4,11
6,26,5,5,28
6,26,6,1,0
6,26,6,2,0
6,26,6,4,0
6,26,6,5,36
6,26,6,6,0
6,26,7,0,0
6,26,7,1,0
6,26,7,2,0
6,26,7,3,0
6,26,7,5,0
7,26,0,3,64
7,26,0,7,11
7,26,1,1,0
7,26,1,2,36
7,26,1,3,46
7,26,1,6,36
7,26,2,1,11
7,26,2,2,28
7,26,2,3,36
7,26,2,5,82
7,26,2,6,18
7,26,2,7,64
7,26,3,1,11
7,26,3,5,75
7,26,3,6,82
7,26,3,7,18
7,26,4,2,0
7,26,4,6,28
7,26,4,7,46
7,26,5,1,0
7,26,5,2,0
7,26,5,3,0
7,26,5,4,18
7,26,5,5,36
7,26,5,6,36
7,26,5,7,11
7,26,6,7,11
7,26,7,0,0
7,26,7,2,0
7,26,7,3,0
7,26,7,5,18
7,26,7,7,0
8,26,0,0,11
8,26,0,2,36
8,26,0,3,28
8,26,0,5,28
8,26,0,7,46
8,26,1,0,0
8,26,1,2,28
8,26,1,3,82
8,26,1,4,28
8,26,1,5,64
8,26,1,6,46
8,26,2,0,0
8,26,2,1,0
8,26,2,3,57
8,26,2,5,64
8,26,2,6,64
8,26,3,1,36
8,26,3,2,28
8,26,3,3,75
8,26,3,4,57
8,26,3,6,92
8,26,3,7,57
8,26,4,0,0
8,26,4,1,57
8,26,4,2,0
8,26,4,3,18
8,26,4,4,11
8,26,4,5,64
8,26,4,7,75
8,26,5,0,0
8,26,5,1,0
8,26,5,2,0
8,26,5,3,11
8,26,5,4,11
8,26,5,5,18
8,26,5,7,57
8,26,6,1,0
8,26,6,2,11
8,26,6,3,0
8,26,6,4,11
8,26,6,5,36
8,26,7,3,0
8,26,7,4,0
8,26,7,6,0
8,26,7,7,11
9,26,0,0,11
9,26,0,1,11
9,26,0,2,64
9,26,0,3,64
9,26,0,4,36
9,26,0,7,75
9,26,1,0,0
9,26,1,1,0
9,26,1,3,82
9,26,1,4,64
9,26,1,5,75
9,26,1,6,28
9,26,2,2,46
9,26,2,4,75
9,26,2,5,28
9,26,2,6,82
9,26,2,7,121
9,26,3,0,0
9,26,3,2,0
9,26,3,3,75
9,26,3,4,18
9,26,3,5,167
9,26,3,6,46
9,26,3,7,36
9,26,4,2,0
9,26,4,3,18
9,26,4,4,46
9,26,4,6,18
9,26,5,1,0
9,26,5,2,0
9,26,5,3,0
9,26,5,5,64
9,26,5,7,46
9,26,6,1,0
9,26,6,2,11
9,26,6,4,18
9,26,6,5,11
9,26,6,7,11
9,26,7,0,0
9,26,7,1,0
9,26,7,2,0
9,26,7,4,0
9,26,7,5,11
10,26,0,1,11
10,26,0,2,18
10,26,0,3,46
10,26,0,5,28
10,26,0,7,57
10,26,1,2,0
10,26,1,3,46
10,26,1,4,36
10,26,1,7,46
10,26,2,0,11
10,26,2,3,92
10,26,2,5,139
10,26,2,7,139
10,26,3,0,0
10,26,3,4,92
10,26,3,6,64
10,26,3,7,64
10,26,4,0,0
10,26,4,2,0
10,26,4,4,121
10,26,4,6,18
10,26,5,0,18
10,26,5,3,0
10,26,5,4,11
10,26,5,5,36
10,26,5,6,36
10,26,6,0,0
10,26,6,1,0
10,26,6,2,0
10,26,6,3,11
10,26,6,6,0
10,26,7,0,0
10,26,7,1,0
10,26,7,2,0
10,26,7,4,0
10,26,7,5,28
10,26,7,6,18
11,26,0,0,0
11,26,0,1,11
11,26,0,5,92
11,26,1,2,57
11,26,1,3,57
11,26,1,4,18
11,26,1,5,110
11,26,1,6,11
11,26,2,0,11
11,26,2,2,36
11,26,2,3,57
11,26,2,4,110
11,26,2,6,57
11,26,2,7,92
11,26,3,0,0
11,26,3,1,28
11,26,3,3,82
11,26,3,7,36
11,26,4,2,0
11,26,4,6,28
11,26,4,7,92
11,26,5,0,0
11,26,5,5,46
11,26,6,1,0
11,26,6,2,11
11,26,6,4,36
11,26,6,5,0
11,26,6,6,11
11,26,7,0,0
11,26,7,3,0
11,26,7,5,11
11,26,7,6,0
11,26,7,7,18
12,26,0,0,28
12,26,0,2,18
12,26,0,3,46
12,26,0,5,28
12,26,0,7,82
12,26,1,2,64
12,26,1,3,64
12,26,1,4,28
12,26,1,5,57
12,26,1,6,36
12,26,2,1,64
12,26,2,2,28
12,26,2,4,149
12,26,2,5,46
12,26,2,6,121
12,26,3,0,0
12,26,3,2,0
12,26,3,3,121
12,26,3,5,139
12,26,4,1,28
12,26,4,2,0
12,26,4,3,110
12,26,4,4,82
12,26,4,5,149
12,26,5,1,0
12,26,5,2,0
12,26,5,3,28
12,26,5,4,103
12,26,5,5,110
12,26,5,7,103
12,26,6,0,0
12,26,6,1,0
12,26,6,3,0
12,26,6,4,57
12,26,6,5,103
12,26,6,7,18
12,26,7,0,0
12,26,7,1,0
12,26,7,4,28
12,26,7,5,0
12,26,7,6,0
13,26,0,0,11
13,26,0,5,28
13,26,0,6,64
13,26,1,0,0
13,26,1,1,0
13,26,1,3,92
13,26,2,1,18
13,26,2,3,36
13,26,2,4,75
13,26,2,5,92
13,26,2,7,57
13,26,3,1,18
13,26,3,2,28
13,26,3,6,121
13,26,3,7,46
13,26,4,0,0
13,26,4,2,0
13,26,4,7,64
13,26,5,0,0
13,26,5,1,0
13,26,5,2,11
13,26,5,5,139
13,26,5,6,36
13,26,6,2,0
13,26,6,5,0
13,26,6,6,46
13,26,6,7,36
13,26,7,1,0
13,26,7,3,0
14,26,0,2,36
14,26,0,5,92
14,26,0,6,64
14,26,0,7,75
14,26,1,0,0
14,26,1,4,75
14,26,1,5,64
14,26,1,6,46
14,26,2,0,0
14,26,2,1,0
14,26,2,3,75
14,26,2,4,36
14,26,2,5,139
14,26,2,6,64
14,26,3,1,18
14,26,3,3,139
14,26,3,4,82
14,26,3,6,110
14,26,4,0,0
14,26,4,4,103
14,26,4,7,28
14,26,5,0,0
14,26,5,2,0
14,26,5,3,18
14,26,5,4,18
14,26,5,5,46
14,26,6,0,0
14,26,6,4,18
14,26,7,2,11
14,26,7,4,11
14,26,7,5,18
14,26,7,6,0
14,26,7,7,0
15,26,0,1,18
15,26,0,2,92
15,26,0,3,64
15,26,0,4,57
15,26,0,5,28
15,26,0,6,82
15,26,1,0,0
15,26,1,2,57
15,26,1,3,156
15,26,1,5,92
15,26,1,6,57
15,26,2,0,0
15,26,2,1,28
15,26,2,3,82
15,26,2,4,92
15,26,2,5,57
15,26,2,6,121
15,26,3,2,0
15,26,3,3,149
15,26,3,4,36
15,26,3,6,110
15,26,4,0,0
15,26,4,2,0
15,26,4,4,92
15,26,4,5,167
15,26,4,6,121
15,26,4,7,57
15,26,5,2,0
15,26,5,4,57
15,26,5,5,149
15,26,5,6,11
15,26,5,7,149
15,26,6,0,0
15,26,6,2,11
15,26,6,4,57
15,26,6,6,28
15,26,7,0,0
15,26,7,1,0
15,26,7,3,11
15,26,7,6,18
15,26,7,7,75
16,26,0,0,0
16,26,0,1,0
16,26,0,2,46
16,26,0,7,82
16,26,1,1,11
16,26,1,3,149
16,26,1,4,64
16,26,1,5,167
16,26,2,0,0
16,26,2,3,110
16,26,2,5,185
16,26,2,7,64
16,26,3,2,0
16,26,3,4,82
16,26,3,5,156
16,26,4,0,0
16,26,4,5,103
16,26,4,6,36
16,26,5,4,82
16,26,5,5,249
16,26,5,7,57
16,26,6,0,0
16,26,6,1,0
16,26,6,4,28
16,26,6,6,28
16,26,6,7,18
16,26,7,2,11
16,26,7,3,0
16,26,7,5,0
16,26,7,6,46
17,26,0,2,108
17,26,0,5,97
17,26,0,6,127
17,26,0,7,116
17,26,1,1,19
17,26,1,2,97
17,26,1,5,194
17,26,1,6,67
17,26,1,7,86
17,26,2,1,0
17,26,2,3,134
17,26,2,5,146
17,26,2,6,194
17,26,2,7,108
17,26,3,0,11
17,26,3,1,11
17,26,3,6,291
17,26,3,7,164
17,26,4,0,0
17,26,4,1,11
17,26,4,2,19
17,26,4,3,78
17,26,4,4,164
17,26,4,5,243
17,26,4,6,97
17,26,5,0,0
17,26,5,1,11
17,26,5,2,11
17,26,5,3,0
17,26,5,5,127
17,26,5,7,67
17,26,6,0,0
17,26,6,3,0
17,26,6,4,67
17,26,7,3,11
17,26,7,4,11
17,26,7,5,11
18,26,0,0,0
18,26,0,2,67
18,26,0,3,146
18,26,0,4,60
18,26,0,6,86
18,26,0,7,134
18,26,1,0,0
18,26,1,1,0
18,26,1,4,97
18,26,1,6,60
18,26,2,0,0
18,26,2,1,0
18,26,2,2,157
18,26,2,4,97
18,26,2,5,205
18,26,3,2,97
18,26,3,5,261
18,26,4,0,0
18,26,4,1,11
18,26,4,2,0
18,26,4,3,86
18,26,4,4,213
18,26,4,5,116
18,26,5,0,0
18,26,5,4,49
18,26,5,5,116
18,26,5,6,78
18,26,5,7,19
18,26,6,0,0
18,26,6,1,0
18,26,6,4,127
18,26,6,5,97
18,26,7,0,0
18,26,7,1,0
18,26,7,5,49
18,26,7,7,19
19,26,0,0,0
19,26,0,1,11
19,26,0,2,78
19,26,0,3,97
19,26,0,5,67
19,26,0,6,49
19,26,1,0,19
19,26,1,4,146
19,26,1,5,146
19,26,2,0,0
19,26,2,2,116
19,26,2,3,127
19,26,2,4,116
19,26,2,7,127
19,26,3,1,19
19,26,3,2,0
19,26,3,3,60
19,26,3,4,175
19,26,3,5,273
19,26,3,7,37
19,26,4,1,11
19,26,4,5,134
19,26,4,6,108
19,26,5,0,0
19,26,5,1,0
19,26,5,2,49
19,26,5,4,67
19,26,5,6,19
19,26,6,0,0
19,26,6,1,0
19,26,6,3,0
19,26,6,4,49
19,26,6,5,49
19,26,6,6,11
19,26,7,0,0
19,26,7,4,0
19,26,7,6,19
20,26,0,0,11
20,26,0,1,11
20,26,0,2,11
20,26,0,4,60
20,26,0,6,60
20,26,1,0,11
20,26,1,1,37
20,26,1,2,97
20,26,1,4,30
20,26,1,5,86
20,26,2,0,0
20,26,2,2,67
20,26,2,3,60
20,26,2,4,86
20,26,2,5,231
20,26,2,6,224
20,26,3,0,0
20,26,3,1,0
20,26,3,2,19
20,26,3,3,30
20,26,3,7,67
20,26,4,0,11
20,26,4,2,0
20,26,4,3,37
20,26,4,5,194
20,26,4,6,67
20,26,5,0,0
20,26,5,1,0
20,26,5,3,11
20,26,5,4,30
20,26,5,5,37
20,26,5,6,37
20,26,6,2,0
20,26,6,3,11
20,26,6,4,67
20,26,6,5,37
20,26,6,6,37
20,26,6,7,37
