time,row,col,demand
384,6,7,30
283,4,7,32
361,7,1,0
719,6,4,13
365,5,0,0
327,7,6,42
397,2,4,126
492,5,4,0
52,4,3,64
559,4,1,0
138,3,1,35
455,1,3,119
377,3,4,135
242,5,0,0
43,7,6,11
686,7,2,0
193,3,1,0
258,5,1,0
457,2,1,13
716,0,0,43
411,6,7,7
453,0,5,40
80,2,7,6
353,6,2,0
721,4,3,236
43,5,6,269
179,4,0,0
674,3,4,86
696,3,1,69
668,3,5,204
621,7,5,18
631,6,6,0
60,4,7,66
359,5,2,0
57,3,7,177
85,1,4,180
672,5,2,41
442,2,5,0
366,4,6,11
627,5,4,30
687,6,7,0
568,3,2,32
619,7,1,0
55,2,0,0
177,0,7,4
376,5,0,0
517,2,0,0
309,1,7,49
146,0,7,14
585,5,0,0
711,7,0,0
12,0,5,331
697,3,2,35
20,2,1,0
622,7,0,0
356,0,1,6
68,0,5,1035
571,2,3,152
674,4,6,148
145,3,6,37
722,5,1,23
282,7,0,0
721,5,0,0
370,4,4,11
388,2,5,48
88,6,7,60
535,6,7,0
396,6,5,0
104,4,2,0
669,7,4,0
347,7,4,0
56,0,7,19
60,1,3,267
15,6,0,0
682,5,4,0
158,4,5,263
710,6,6,0
214,7,4,12
105,5,7,0
354,1,4,27
680,4,5,0
685,4,3,128
518,7,1,0
33,3,6,123
696,4,6,99
136,0,1,4
507,0,5,85
678,3,1,0
703,2,5,527
330,3,7,36
470,6,7,0
484,2,4,28
547,2,2,129
730,5,5,45
420,0,5,75
67,2,0,9
691,2,4,0
606,7,4,0
106,1,2,13
234,1,5,34
138,7,6,0
47,4,4,46
434,1,0,0
442,5,2,0
447,3,7,45
451,0,1,20
422,5,7,31
703,5,0,0
40,0,1,18
445,3,4,58
660,7,0,0
327,4,2,0
366,2,5,17
523,1,7,61
574,5,7,32
278,7,1,0
230,6,4,13
130,0,5,70
373,5,1,7
689,7,1,0
169,0,0,0
169,1,2,15
32,2,6,32
697,0,4,99
33,6,1,0
383,5,3,11
225,5,3,0
416,1,5,19
329,1,0,6
534,2,4,0
483,7,3,0
720,5,5,118
632,4,2,0
344,7,3,0
158,6,4,0
340,1,2,64
713,7,1,0
571,3,4,194
578,6,5,27
438,0,3,25
87,3,1,12
128,7,5,4
22,7,4,5
277,2,5,32
716,6,6,13
213,4,1,5
422,5,0,0
527,5,2,15
405,5,2,7
17,7,4,14
683,3,6,0
6,5,6,0
483,7,5,22
675,0,2,21
411,7,1,0
10,3,0,3
78,1,5,0
379,7,2,0
96,5,3,0
402,4,4,41
487,5,7,0
67,3,4,100
83,5,5,57
232,5,7,13
584,7,4,0
269,2,5,18
703,1,5,268
515,1,4,9
259,3,2,14
304,5,0,19
353,1,4,75
68,7,0,0
342,6,3,0
0,3,5,19
169,6,0,0
39,7,0,0
258,3,7,9
449,6,2,0
278,2,5,47
383,3,4,96
25,4,6,23
672,7,2,0
82,3,0,4
223,7,5,0
567,1,3,126
678,2,6,21
630,0,6,49
694,6,0,0
289,6,6,83
568,7,2,0
266,1,4,5
376,7,7,7
648,6,1,0
372,0,7,50
61,7,3,0
606,3,1,18
484,0,1,8
548,5,4,15
459,3,1,13
162,5,3,4
608,5,3,11
463,5,2,0
687,1,3,12
304,6,3,9
48,0,4,36
198,4,6,0
177,5,5,0
709,5,6,0
728,2,6,3208
90,2,6,168
540,5,0,0
36,2,2,37
558,0,1,16
551,3,6,759
598,4,1,0
336,1,2,44
286,0,4,41
22,2,3,106
699,4,6,808
708,6,2,0
429,6,7,75
354,4,1,6
32,6,5,9
241,7,3,0
144,6,0,0
607,4,6,0
278,4,5,32
515,6,7,0
349,6,4,10
74,0,5,35
108,5,5,23
579,3,0,0
704,3,1,0
89,7,4,0
315,4,4,20
553,7,0,0
356,1,6,108
249,4,6,0
603,5,0,11
128,3,6,46
196,7,4,5
534,1,4,0
632,5,7,0
1,6,7,0
451,5,7,40
239,7,7,0
608,0,2,0
631,2,4,37
101,4,1,0
290,1,0,0
360,2,5,574
304,3,1,0
434,7,1,0
171,7,0,0
657,0,7,20
506,4,4,85
497,0,1,14
450,1,0,0
301,5,4,9
288,7,7,98
682,6,0,0
241,1,2,27
295,2,0,0
10,2,0,0
400,7,1,0
97,6,0,0
267,7,7,5
236,0,4,42
394,0,3,0
81,3,1,10
731,1,0,14
227,1,2,5
567,4,5,100
221,1,7,5
361,3,7,103
122,4,7,24
639,1,4,0
590,6,7,10
511,6,4,0
46,6,6,46
644,4,4,37
30,1,3,3
236,5,4,8
17,3,3,49
144,0,2,23
601,1,4,110
578,6,3,10
485,5,4,14
580,4,3,203
507,3,0,0
87,4,1,10
134,3,2,11
348,6,6,21
128,1,6,7
111,7,0,0
326,6,4,32
319,5,6,0
234,6,7,13
72,7,2,16
548,5,5,80
55,5,5,9
296,2,3,6
520,7,6,9
559,7,5,0
336,5,0,0
561,7,5,0
675,2,0,21
583,1,4,0
206,7,3,5
393,6,3,0
268,5,2,14
472,2,2,21
619,5,4,103
555,4,5,74
99,1,6,13
476,7,6,8
111,1,7,50
397,1,3,126
148,6,6,0
600,6,7,92
711,6,0,0
327,4,7,67
246,0,5,0
152,7,4,0
239,2,0,26
226,6,1,0
675,7,6,12
482,5,3,0
569,4,7,32
546,6,2,0
649,3,3,172
655,4,6,0
367,5,2,0
58,7,5,0
220,0,0,8
125,3,2,0
707,5,1,13
694,2,1,0
627,3,0,0
185,0,2,27
398,2,0,0
45,3,3,37
12,2,6,126
140,3,7,66
195,7,3,0
628,6,0,0
61,1,2,24
547,2,0,0
163,1,2,51
629,2,0,0
398,7,2,0
413,3,0,0
449,7,5,0
178,2,3,4
104,7,3,0
632,0,6,30
243,3,7,50
447,4,5,58
397,5,0,0
584,4,7,0
580,1,6,54
501,7,6,14
479,1,6,539
483,2,5,86
340,3,5,179
96,1,7,43
11,1,7,150
103,3,4,6
278,1,3,23
539,2,6,0
655,6,2,0
259,3,5,84
709,3,5,69
409,4,7,195
568,5,5,32
461,2,2,56
621,7,0,0
381,4,7,107
239,3,7,26
322,3,2,6
344,1,7,0
276,1,5,5
178,7,5,0
103,7,4,0
562,0,0,0
480,1,6,443
373,2,0,0
49,6,4,6
117,7,3,0
649,7,2,31
699,1,3,182
162,2,1,7
288,1,1,15
257,2,0,5
165,0,6,2213
728,6,5,177
468,0,1,0
67,3,2,9
607,3,6,57
682,5,0,0
197,1,4,0
350,5,7,17
381,4,5,124
523,0,5,266
40,1,7,315
110,0,6,13
592,1,6,166
580,7,6,10
482,6,4,36
149,2,2,0
237,4,4,64
96,7,4,4
587,5,6,17
222,6,2,0
341,5,6,0
577,5,3,0
692,4,3,0
181,0,1,0
338,6,2,0
638,7,2,0
353,2,4,64
353,2,2,17
565,3,7,16
261,4,4,22
282,3,2,9
109,2,5,66
487,1,4,0
717,1,4,35
201,1,4,0
78,1,3,0
397,5,1,11
269,3,0,0
111,3,7,54
114,6,2,0
19,2,1,5
40,7,4,49
319,7,0,0
232,2,1,29
458,1,7,90
75,1,7,4
508,1,0,0
160,5,4,4
705,6,0,0
589,1,5,166
66,4,2,3
288,0,3,19
74,5,0,0
731,0,4,104
301,2,1,6
124,7,5,0
63,7,1,0
634,5,3,0
653,1,2,20
416,2,7,0
9,4,0,0
667,4,7,153
433,5,0,0
581,3,0,0
260,7,4,27
132,0,0,13
414,1,2,19
354,7,0,0
239,4,1,13
502,4,4,36
65,5,2,3
148,2,7,0
160,7,6,0
460,0,7,90
317,1,4,0
619,3,0,0
667,2,7,133
623,6,6,28
650,4,4,31
204,0,5,28
596,0,5,61
120,3,3,11
376,1,3,358
228,2,4,8
526,4,5,237
343,0,1,0
344,0,6,0
644,5,2,0
70,1,1,3
12,7,4,5
576,0,4,318
284,3,7,32
660,3,1,0
327,5,1,0
716,5,0,0
192,4,5,33
241,4,7,22
590,2,2,159
145,1,4,11
548,3,5,335
613,1,4,18
271,2,7,0
675,1,0,0
437,0,5,45
608,5,4,0
731,5,0,0
641,4,3,30
252,4,1,0
381,0,5,244
400,5,6,71
339,4,0,10
369,2,5,7
324,3,1,0
543,1,2,129
207,1,3,149
99,7,1,0
298,7,5,0
220,5,5,13
169,4,2,4
321,3,6,6
138,0,3,105
288,6,0,0
650,6,0,0
101,1,3,0
358,5,0,0
64,6,3,9
705,2,1,0
258,5,6,311
626,2,3,127
241,7,0,0
608,2,7,0
28,2,4,3
413,7,1,0
684,4,1,0
172,6,3,15
535,3,6,15
37,2,7,298
722,1,3,368
234,7,5,5
300,4,2,0
622,0,6,82
248,4,2,0
669,7,0,0
185,0,7,38
9,3,4,96
376,0,3,103
713,0,7,22
104,6,4,4
726,6,2,0
534,5,2,0
648,7,1,0
66,6,0,0
309,0,3,83
59,1,2,115
280,0,0,0
474,0,2,34
435,6,5,45
10,4,4,147
172,6,6,4
201,7,4,0
235,3,2,29
409,0,1,19
526,3,3,38
277,4,0,0
155,0,4,51
315,6,2,6
468,3,2,13
582,0,0,0
209,3,7,12
350,7,2,0
361,2,2,68
10,4,2,0
455,0,0,20
322,7,6,0
576,7,7,10
389,1,0,0
213,7,0,0
598,0,4,98
437,7,4,0
211,3,7,504
721,0,4,118
703,1,3,112
76,0,3,0
158,1,4,151
70,1,6,431
731,7,1,0
456,0,2,77
190,5,4,0
156,6,4,4
453,1,4,13
77,2,5,0
172,3,5,34
678,5,5,41
484,5,0,0
307,0,4,89
371,1,4,0
340,6,5,0
697,2,1,0
448,2,2,25
428,6,6,43
379,1,2,46
728,7,7,154
687,1,7,0
14,6,1,0
21,5,3,3
613,6,4,0
97,6,2,4
596,6,4,27
333,6,3,51
677,5,7,41
4,6,7,0
209,4,1,0
60,1,1,34
551,5,4,31
11,3,4,77
595,7,1,0
342,1,5,27
400,3,0,0
613,1,7,57
600,3,3,121
375,3,5,131
71,5,2,12
189,1,1,4
723,3,6,3812
292,5,4,9
258,3,4,31
229,6,6,0
38,6,2,0
494,4,1,0
140,6,4,4
599,2,6,318
154,7,4,0
80,2,6,12
200,5,1,0
412,5,6,55
406,6,3,7
137,2,4,115
714,0,0,22
34,7,5,6
16,1,7,114
510,5,0,0
505,5,4,29
60,0,5,271
83,3,1,22
512,3,5,15
365,7,7,0
109,6,5,23
534,0,2,80
217,7,5,0
567,0,6,226
265,3,3,23
446,3,2,25
24,2,1,3
7,1,3,0
412,5,1,0
103,6,7,0
330,4,5,57
354,7,5,6
568,2,1,0
537,6,2,0
32,3,4,9
67,4,4,160
150,5,7,0
255,3,4,27
218,7,5,5
593,0,4,78
276,0,4,38
635,1,2,0
556,1,3,94
343,3,2,0
451,4,7,45
659,3,6,20
353,4,3,17
520,6,5,23
223,0,5,0
151,4,7,4
581,6,7,0
700,4,4,56
76,2,4,4
174,7,1,0
430,4,0,0
76,2,6,4
505,2,1,0
393,1,5,0
624,3,1,11
477,4,3,56
448,4,1,0
119,5,2,4
4,0,4,3
544,6,5,0
333,4,2,10
19,5,1,0
88,0,7,225
181,2,6,4
245,3,1,0
323,2,1,0
390,5,6,23
82,1,4,111
699,5,4,69
162,0,7,249
570,7,1,0
272,1,2,0
291,1,6,0
148,7,7,0
141,0,0,4
573,0,2,94
538,2,4,0
62,1,6,226
545,4,3,15
571,1,1,26
381,1,6,262
577,5,2,54
447,0,5,25
352,6,7,17
315,4,1,32
159,1,0,7
439,6,5,13
8,5,7,11
282,7,2,0
352,5,5,33
485,1,5,59
281,3,4,29
76,3,5,4
312,7,6,42
653,2,1,12
80,3,0,4
587,7,6,10
294,5,0,40
48,6,2,0
25,4,0,0
265,0,2,23
703,5,3,13
219,0,5,34
407,5,0,0
30,7,1,0
600,7,7,64
599,7,1,0
404,3,5,190
569,4,5,135
720,0,1,45
64,6,2,0
210,5,7,45
610,2,7,0
315,6,3,0
635,7,3,0
315,2,5,51
290,4,7,0
357,7,3,6
368,5,3,0
241,2,2,36
621,7,6,0
501,1,2,131
186,2,1,0
61,2,7,102
603,2,7,121
541,6,3,0
681,1,4,0
120,6,7,24
594,1,3,220
725,3,5,2051
248,6,7,0
36,4,1,11
260,7,3,0
616,4,4,46
349,1,4,44
111,1,5,43
64,4,4,105
503,4,2,0
482,0,7,117
492,6,0,0
144,6,1,32
434,1,3,197
315,0,7,57
519,0,4,161
69,2,2,30
685,4,0,0
488,1,4,0
198,2,3,0
231,3,0,5
224,7,7,0
75,6,3,4
366,0,2,11
427,4,6,176
689,4,1,0
192,4,4,25
218,1,4,5
487,2,0,0
276,4,3,56
607,5,3,0
16,0,1,19
699,0,0,43
634,7,1,0
326,1,7,148
569,0,7,135
124,4,4,4
520,2,0,0
355,7,7,21
672,3,7,161
328,1,6,77
69,6,6,94
625,0,3,146
445,5,1,0
417,7,0,0
637,4,3,19
129,3,0,0
98,6,7,27
630,6,6,11
681,1,6,0
108,2,5,27
83,3,4,146
449,7,1,0
182,2,1,0
533,5,3,9
248,4,7,5
219,6,3,13
189,2,4,77
155,0,7,114
660,1,5,63
427,4,3,31
280,7,5,0
229,3,3,5
377,1,3,114
39,4,1,14
499,5,3,28
455,7,1,0
23,0,5,44
410,0,3,113
154,1,2,151
179,2,7,0
727,2,5,2360
448,3,2,0
426,4,5,87
617,0,5,28
475,2,3,103
535,3,3,15
426,4,4,63
82,5,0,0
260,4,7,22
570,7,5,0
30,2,1,0
684,2,6,12
160,7,2,0
178,0,6,12
412,2,2,12
307,3,5,104
130,5,1,0
12,7,7,0
157,6,7,18
511,0,6,15
20,0,3,104
313,0,0,6
568,2,0,0
585,3,5,10
56,5,6,0
659,2,7,20
9,3,3,145
444,0,3,20
537,3,6,0
622,3,3,149
463,6,2,0
470,4,2,0
84,2,4,114
715,7,1,0
581,3,7,54
547,3,1,0
720,1,6,200
318,4,4,10
605,5,6,28
680,2,4,33
511,4,5,15
75,3,1,0
54,0,7,0
534,5,4,9
388,5,6,11
40,0,5,138
15,3,3,44
268,7,7,0
219,7,5,13
476,5,6,61
203,7,7,0
711,1,4,0
296,2,2,0
215,6,3,5
226,4,1,0
514,4,6,9
430,4,2,0
553,3,2,32
614,7,3,0
83,5,3,10
145,0,1,0
614,5,2,0
250,6,2,0
600,2,2,64
132,1,7,74
60,4,5,57
609,1,2,0
280,1,4,23
79,1,4,0
441,1,1,0
719,3,5,268
27,0,0,0
165,5,3,11
226,2,1,0
496,6,1,0
532,2,3,49
515,5,1,0
403,2,1,0
559,5,3,0
277,7,0,0
439,1,2,25
507,2,3,15
463,1,7,0
213,4,5,105
647,7,5,30
157,3,5,220
72,0,0,0
348,6,5,0
511,7,7,0
478,7,3,13
719,0,3,350
171,7,2,0
429,3,6,164
355,3,3,33
564,5,7,26
484,2,7,64
604,6,4,0
574,5,4,10
367,2,7,7
420,0,7,19
492,5,6,14
435,3,5,91
33,2,0,3
492,2,2,36
484,7,1,0
441,0,0,0
546,4,1,49
728,1,1,0
625,6,1,0
290,5,5,0
31,1,7,0
308,1,3,30
37,6,0,0
603,1,1,0
239,2,4,29
548,6,2,0
480,1,7,131
372,6,4,0
15,7,7,3
641,2,7,49
313,4,7,61
50,2,7,9
479,2,2,34
377,0,1,0
412,4,6,113
2,7,2,0
719,1,2,134
116,5,0,0
212,3,1,16
254,0,3,39
544,5,5,65
721,4,4,45
627,0,1,11
472,5,7,77
534,5,0,0
504,2,5,433
505,1,0,0
624,6,6,78
153,6,6,7
539,2,5,0
151,7,6,0
477,0,1,0
18,3,0,3
643,3,1,0
315,4,6,61
730,3,5,399
460,5,5,61
315,1,1,20
680,2,0,0
718,6,3,22
256,4,5,39
328,3,6,103
448,2,1,8
105,3,1,4
692,2,0,0
630,3,0,0
132,6,5,4
625,2,4,97
723,7,6,0
443,0,4,0
89,3,3,28
347,6,3,0
103,7,2,0
249,3,0,0
5,7,7,0
255,0,2,50
465,1,1,0
285,4,4,56
303,7,6,113
330,6,2,0
450,7,4,13
566,5,2,0
253,4,5,31
212,4,2,0
303,3,5,34
297,7,2,0
405,0,2,23
243,6,6,0
129,1,3,320
626,5,1,0
294,5,4,6
633,4,5,0
295,4,1,0
497,4,1,36
270,5,3,0
512,5,2,0
17,0,6,273
168,5,5,24
20,2,7,306
615,6,5,36
17,5,6,194
207,6,3,0
603,5,5,75
294,4,7,15
373,3,7,148
550,4,2,0
513,1,1,0
401,1,3,71
24,0,7,43
249,4,0,0
503,2,3,95
22,2,2,14
428,2,4,94
242,1,1,5
640,4,3,60
8,7,0,0
435,1,2,58
53,1,5,3
21,2,3,123
224,6,1,0
598,6,5,115
703,2,4,112
537,4,7,9
82,0,2,132
617,2,5,139
430,4,1,7
572,7,5,16
157,0,1,4
201,5,5,0
27,4,4,6
446,1,3,66
696,6,4,69
578,3,2,44
88,4,7,300
579,5,1,0
433,4,4,139
545,2,3,111
68,2,6,2299
527,1,3,129
161,3,4,98
449,1,4,20
467,2,6,0
59,1,1,3
243,0,5,14
711,6,5,13
207,5,5,76
523,2,0,0
489,0,5,0
532,5,3,9
511,7,3,0
530,1,6,190
281,1,1,0
72,2,5,38
645,4,7,49
717,3,5,324
266,7,6,9
137,3,4,83
193,0,7,33
183,7,2,0
369,5,4,0
544,3,5,160
344,1,4,0
622,7,6,18
591,3,7,115
84,2,3,186
12,0,0,14
593,5,3,17
6,4,4,0
173,1,0,0
581,1,1,10
383,2,5,675
33,0,5,143
0,3,3,8
467,0,5,8
640,7,1,0
145,0,6,7
713,4,3,0
318,5,6,10
523,0,2,23
487,4,0,0
118,3,4,43
204,4,5,36
726,0,3,826
594,7,3,0
570,0,5,184
53,5,3,0
643,3,7,37
297,1,4,0
512,1,1,0
374,4,0,0
258,4,0,0
645,5,5,67
52,0,3,6
675,1,1,0
115,3,7,40
27,6,3,0
425,0,3,113
400,7,7,0
465,3,5,8
22,0,0,3
28,3,4,3
394,6,5,7
718,6,5,13
580,3,2,17
26,4,0,0
578,7,0,0
107,2,5,40
49,4,6,27
408,6,4,12
652,3,3,122
391,6,1,0
313,6,2,0
321,7,6,0
63,6,2,0
157,6,5,62
133,0,1,11
302,5,1,15
542,4,2,0
540,7,2,0
481,7,2,0
266,6,4,0
725,2,2,177
656,6,5,31
457,6,6,27
331,3,7,71
456,3,7,90
511,3,3,0
359,6,0,0
637,6,2,0
695,2,3,148
93,6,1,0
68,1,1,0
195,6,5,0
173,3,7,19
176,7,2,0
554,0,0,0
487,0,6,8
176,5,4,0
458,1,5,34
544,5,4,111
223,3,6,5
678,1,6,12
698,1,2,112
524,1,1,15
222,2,7,0
636,3,1,0
379,4,7,46
701,1,2,56
604,5,4,18
4,2,6,5
649,3,5,184
55,0,4,0
614,4,2,0
162,0,4,69
275,5,7,5
529,7,0,0
148,0,1,0
229,0,0,8
218,5,4,5
312,1,3,119
357,0,2,33
183,7,6,7
250,0,2,9
58,0,1,0
428,1,3,82
323,4,3,0
637,6,5,86
358,0,2,48
26,6,5,14
302,7,4,0
503,3,5,819
344,5,2,0
558,3,3,16
511,6,1,0
725,5,1,14
303,3,6,113
74,4,2,28
630,3,5,60
265,0,1,5
171,1,2,0
261,5,4,27
335,2,2,42
675,1,6,140
565,3,6,32
40,7,2,0
456,4,7,233
168,2,6,139
469,3,1,13
280,5,4,14
653,7,5,0
158,5,5,172
558,2,5,26
311,1,7,141
522,3,6,219
111,6,6,6
206,3,2,20
392,5,6,0
415,7,5,0
21,0,0,11
361,5,0,0
643,0,6,116
724,3,2,36
135,1,3,109
264,7,1,0
303,0,7,79
635,3,5,30
141,5,6,163
237,2,1,8
20,0,7,393
361,1,6,886
571,5,3,135
176,2,7,7
297,5,3,0
231,2,5,16
564,5,6,58
321,7,3,0
626,2,0,0
173,3,4,7
151,6,5,0
395,3,2,0
680,7,3,0
307,6,7,9
562,5,4,0
16,5,5,126
23,1,1,19
368,7,2,0
231,5,6,26
145,2,6,62
561,7,0,0
244,0,4,0
319,4,4,6
515,1,2,9
112,6,0,0
84,5,7,158
601,7,5,18
583,0,0,17
148,1,4,0
428,0,6,188
400,4,5,53
113,5,6,46
113,5,1,0
117,1,3,183
433,7,1,0
408,6,6,19
130,7,2,0
217,0,2,21
681,0,3,0
672,7,0,0
248,2,5,0
232,0,1,0
500,6,7,14
511,5,1,0
423,7,1,0
468,5,2,0
727,5,5,826
398,2,5,96
385,3,3,30
50,1,1,0
537,0,5,0
599,1,6,149
626,2,5,134
99,6,1,0
15,1,0,0
401,5,1,7
263,7,5,14
650,0,4,141
589,2,3,44
142,6,6,11
504,6,7,29
383,2,6,744
612,1,5,18
477,6,3,8
180,2,1,0
550,2,2,65
49,1,1,0
453,4,3,33
650,1,5,102
561,6,5,0
446,1,2,33
492,3,4,45
462,7,0,0
421,5,4,7
584,7,3,17
449,4,2,0
278,6,2,0
180,4,6,4
538,0,2,0
82,5,2,0
145,7,5,4
512,3,3,9
202,2,0,0
52,7,1,0
719,1,7,212
249,0,4,22
647,7,0,0
503,3,1,14
587,4,1,34
37,3,2,11
175,1,6,0
622,6,0,0
402,2,4,66
726,1,4,486
114,4,5,33
576,0,7,298
571,3,1,10
184,2,4,43
378,1,6,181
568,4,0,0
539,3,4,0
146,6,7,0
261,1,1,5
179,1,2,12
113,0,2,29
617,7,6,18
128,2,2,21
86,7,7,19
660,2,1,0
444,1,0,0
554,0,5,177
355,1,1,33
209,0,7,93
371,5,4,0
600,6,3,0
218,5,2,5
95,1,3,98
617,7,0,0
527,2,3,161
188,0,5,27
507,4,6,91
428,6,4,7
53,1,7,0
134,4,3,11
293,1,5,6
371,0,4,0
382,4,6,568
589,6,7,10
454,5,0,0
201,4,2,0
114,5,0,0
180,3,4,15
506,7,4,9
217,3,1,0
124,7,0,0
512,2,7,0
425,5,7,55
651,4,3,153
191,3,6,24
412,6,2,0
405,6,1,0
221,0,2,13
403,1,1,41
506,1,4,47
727,5,4,531
512,0,0,15
536,3,4,0
560,2,6,0
128,7,0,0
455,5,3,53
240,2,3,27
81,7,1,0
327,0,6,200
382,7,1,0
417,1,2,0
154,7,1,0
327,0,2,32
83,7,2,0
206,3,3,48
660,7,4,0
584,6,7,0
556,5,2,10
219,2,4,16
0,3,0,0
566,2,4,116
552,2,5,393
728,7,3,36
424,7,1,0
191,1,4,24
230,3,7,13
30,7,0,0
146,7,2,0
163,5,4,142
316,6,2,16
63,5,6,147
307,2,0,0
598,4,6,308
214,7,3,5
85,2,6,844
541,0,1,25
268,4,4,29
176,1,4,0
563,3,0,0
141,2,4,39
117,5,1,0
645,3,2,30
188,4,3,15
659,7,7,0
331,0,3,109
501,7,5,0
507,7,7,9
577,4,7,88
494,4,2,0
155,5,0,0
253,0,3,31
145,4,2,0
664,3,5,216
726,3,4,399
575,4,0,0
664,4,7,20
317,0,0,0
674,7,0,0
238,5,5,42
588,2,4,17
714,3,5,43
234,4,2,0
332,7,1,0
486,4,3,100
484,2,5,59
142,6,1,0
15,4,3,17
231,2,0,0
66,2,0,3
3,5,2,0
273,2,7,5
565,1,1,0
29,7,1,0
292,0,7,49
84,1,1,73
56,0,3,111
341,1,5,17
114,5,4,20
665,0,5,82
449,1,5,86
547,5,0,0
627,7,4,30
27,3,7,0
554,1,2,26
653,2,2,39
208,6,6,0
387,3,1,0
504,2,0,9
548,2,0,0
676,3,1,0
358,1,2,37
301,4,7,58
614,5,1,0
193,3,0,0
290,3,7,0
484,2,2,50
170,4,3,0
52,7,4,0
716,1,7,203
510,4,2,15
255,2,6,72
639,7,7,11
472,3,0,8
40,5,4,14
250,7,7,0
369,6,1,0
484,0,2,14
204,6,7,28
217,2,4,34
225,3,7,0
323,1,0,0
624,0,5,97
432,3,1,8
385,1,0,0
332,5,4,6
602,3,4,121
703,7,4,13
357,2,1,10
146,7,5,7
724,6,3,73
470,4,7,27
549,2,7,80
438,6,7,0
624,7,0,0
574,5,3,16
618,1,6,11
110,4,3,27
409,6,3,0
399,2,7,119
592,0,2,88
590,1,0,0
718,5,6,43
551,7,0,0
195,0,3,12
585,1,2,17
409,5,6,149
535,3,0,0
212,5,3,12
552,6,5,16
133,5,1,0
349,0,6,71
654,0,4,31
482,1,5,86
426,1,7,82
115,3,4,40
233,4,4,26
9,4,2,0
145,3,0,0
627,1,1,37
204,0,3,53
631,1,7,37
647,7,2,0
346,0,4,0
596,3,6,335
664,0,0,133
600,1,1,11
219,5,0,0
146,0,6,11
77,1,2,0
191,6,2,31
167,1,0,0
536,0,4,15
303,4,0,0
108,2,4,4
255,2,2,27
135,5,3,0
384,7,3,0
566,0,2,58
216,0,0,42
445,3,2,0
152,7,2,0
117,1,4,17
719,7,1,0
340,7,2,0
397,4,2,0
638,7,0,0
14,6,0,0
188,3,6,43
701,7,1,0
363,7,2,0
589,1,6,17
298,2,4,9
387,6,2,0
3,7,5,0
97,4,6,23
255,6,7,9
627,2,2,67
658,2,6,12
299,3,0,0
412,4,3,51
151,4,1,4
221,3,5,8
24,4,7,9
620,1,1,0
380,3,6,159
154,1,0,0
679,2,5,12
671,0,4,122
136,7,4,28
250,2,7,5
683,4,7,0
187,5,3,0
112,4,4,17
42,6,3,0
501,2,0,0
295,3,0,0
716,1,3,225
452,7,0,0
591,0,3,149
416,6,6,0
354,0,3,129
383,1,6,845
522,4,5,99
299,4,7,6
25,0,2,9
352,0,2,44
697,4,2,0
538,1,3,9
444,2,7,13
328,0,2,36
394,7,5,0
62,7,2,3
295,1,5,0
243,2,3,17
516,2,1,9
413,7,4,7
601,5,1,0
125,6,4,0
342,2,5,0
529,7,2,0
386,3,2,18
301,4,1,0
199,7,6,0
598,5,1,10
540,5,5,9
125,5,0,0
461,4,6,56
201,1,7,0
374,4,2,0
164,6,4,14
204,3,4,101
550,7,3,0
553,6,3,0
56,4,6,0
653,2,5,39
21,0,6,401
700,1,3,203
373,7,2,0
124,7,6,0
55,0,6,0
331,5,0,0
664,4,4,63
613,0,4,11
724,1,6,2573
245,2,1,0
584,2,3,17
238,6,6,0
633,6,0,0
670,2,3,204
175,6,2,0
544,2,2,31
589,2,2,159
723,6,0,0
509,5,6,15
194,5,5,48
474,6,2,0
621,5,5,46
3,4,2,0
133,1,6,74
533,3,7,49
696,0,4,69
654,4,4,31
510,1,0,0
425,5,6,39
272,3,7,14
115,6,3,4
517,7,1,0
408,3,7,195
589,1,7,78
581,0,3,54
211,3,5,496
123,6,4,0
642,7,5,11
27,3,1,0
588,2,3,44
136,2,1,0
367,4,5,7
393,7,5,0
327,6,6,16
596,3,7,105
393,6,4,0
345,7,3,0
292,1,3,34
385,7,5,11
417,4,0,0
587,6,1,0
636,6,7,11
171,3,7,0
399,5,3,0
100,2,5,0
633,4,7,0
266,2,6,38
662,7,5,31
566,4,4,152
121,3,4,52
22,7,7,11
255,1,7,50
498,2,2,45
163,3,3,190
59,5,7,96
627,5,1,0
253,3,3,31
266,5,4,9
429,5,4,19
520,4,4,76
601,1,3,167
210,1,3,61
604,0,5,75
671,0,7,396
648,0,4,63
724,7,6,163
162,4,3,14
377,3,7,28
155,5,2,0
711,1,7,13
671,0,1,39
195,3,5,16
386,6,5,18
535,1,6,9
607,5,7,11
516,5,2,0
253,0,4,17
448,1,1,8
250,7,2,0
305,7,2,0
120,3,4,28
45,5,7,20
526,7,0,0
436,4,5,66
348,4,6,10
316,1,2,57
587,7,7,0
566,7,7,10
297,2,4,6
354,2,5,146
90,6,1,0
514,1,1,0
337,4,5,91
158,5,0,0
683,2,3,12
506,2,0,0
116,1,2,40
595,3,4,122
161,1,4,44
516,5,0,0
604,1,5,110
485,2,5,72
159,0,6,425
143,2,7,28
126,2,4,7
698,7,2,0
279,1,7,32
597,3,4,105
694,7,1,0
148,4,3,11
640,5,5,19
67,7,5,15
545,1,2,55
467,1,1,0
166,3,2,4
354,0,1,27
306,6,0,0
441,0,1,0
513,4,0,0
323,6,0,0
706,2,1,13
436,3,4,53
167,2,5,490
515,2,7,0
1,1,4,3
275,2,5,0
14,3,7,30
